"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.statement1a","Input.statement1b","Input.statement2a","Input.statement2b","Input.statement3a","Input.statement3b","Input.statement4a","Input.statement4b","Input.statement5a","Input.statement5b","Answer.Q1","Answer.Q2","Answer.Q3","Answer.Q4","Answer.Q5","Answer.comment1","Answer.comment2","Answer.comment3","Answer.comment4","Answer.comment5","Approve","Reject"
"3A520CCNWNE6PACQOJLG9CLD8WQEA7","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:18 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:18 GMT 2014","","","3TPZPLC3M1QCO00OEKRI401UHM0P3W","A1NJ1IJLKAS0Y4","Approved","Fri Dec 19 18:25:31 GMT 2014","Fri Dec 19 18:26:42 GMT 2014","Sun Dec 21 18:26:42 GMT 2014","2014/12/21 18:28:08 +0000","","","71","100% (98/98)","100% (98/98)","100% (24/24)","there is no path through bulb b.","there is an incomplete circuit","Switch Y is in a different path than Bulb A","Switch Y and bulb A are not in the same closed path","Egyptians to vote for new president","Somali MPs to elect new president","Bulb A will no longer be completing the circuts.","If bulb A burns out, neither B nor C is in a closed path","close the path and match the terminals","there is a closed path containing both the bulb and a battery","(1) Not equivalent, but are on the same topic.","(5) Completely equivalent, as they mean the same thing.","(1) Not equivalent, but are on the same topic.","(3) Roughly equivalent, but some important information differs/missing.","(3) Roughly equivalent, but some important information differs/missing.","","","","",""
"3A9LA2FRWSSU5XBLPUL0ENTO1XRXHA","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:24 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:24 GMT 2014","","","3YHH42UU5CTQGNMT35GSLLU39060L5","A3G7NL91BRY9JL","Approved","Fri Dec 19 17:00:25 GMT 2014","Fri Dec 19 17:02:21 GMT 2014","Sun Dec 21 17:02:21 GMT 2014","2014/12/21 17:03:10 +0000","","","116","100% (73/73)","100% (73/73)","0% (0/0)","because bulb a is damaged","Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap","the terminal is separated from the battery terminal","the terminals are separated by a gap","Bulb A and bulb C affect each other.","A and C are in the same closed path","an open switch causes a gap.","the open switch creates a gap","9/11 defendants ignore judge at Guantanamo hearing","Sept. 11 defendants enrage families at hearing","(1) Not equivalent, but are on the same topic.","(2) Not equivalent, but share some details.","(4) Mostly equivalent, but some unimportant details differ.","(5) Completely equivalent, as they mean the same thing.","(3) Roughly equivalent, but some important information differs/missing.","","","","",""
"3ABAOCJ4R8IWOEBKUD6LCK5RLG3MQB","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:25 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:25 GMT 2014","","","317HQ483I86RBI6UJ8LD4HYO0PSNIU","A1GXPNXDLMT0QB","Approved","Fri Dec 19 17:56:56 GMT 2014","Fri Dec 19 17:57:26 GMT 2014","Sun Dec 21 17:57:26 GMT 2014","2014/12/21 17:58:07 +0000","","","30","100% (80/80)","100% (80/80)","0% (0/0)","bulb a and bulb c were still contained in a closed path with the battery.","Bulbs A and C are still contained in closed paths with the battery","the termination, ending of a meeting","the termination of a meeting.","there is still a closed path","If bulb A burns out, bulbs B and C are still in a closed path","because the gap creates a difference in electrical states","A battery uses a chemical reaction to maintain different electrical states at the terminals","the battery is contained in a closed path without any devices","The battery is contained in a closed path which does not contain any other components","(5) Completely equivalent, as they mean the same thing.","(5) Completely equivalent, as they mean the same thing.","(3) Roughly equivalent, but some important information differs/missing.","(2) Not equivalent, but share some details.","(4) Mostly equivalent, but some unimportant details differ.","","","","",""
"3ACRLU860NSB8KHIUXLC4N5JQEBEB2","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:19 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:19 GMT 2014","","","3YWRV122CTDBH2EQ7NL85NW45QMU8T","ABT7QTMIYXYO0","Approved","Fri Dec 19 19:27:38 GMT 2014","Fri Dec 19 19:29:48 GMT 2014","Sun Dec 21 19:29:48 GMT 2014","2014/12/21 19:33:06 +0000","","","130","100% (100/100)","100% (100/100)","100% (18/18)","the summary of a communication","the intended meaning of a communication.","""the terminal""""s electrical state is not effected by the incomplete circuit.""","A battery uses a chemical reaction to maintain different electrical states at the terminals","the path was closed and connected to the battery","Bulb A is still contained in a closed path with the battery.","positive battery seperated by gap from terminal 1","Terminal 3 and the positive terminal are not connected","because the path has to be open","If a bulb and a switch are in the same path the switch affects the bulb","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","","","","",""
"3AJA9FLWSCCD16VKVIXZ8SUWX5BIFY","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:29 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:29 GMT 2014","","","3Q5C1WP23NFCLN4Q714LI1HGS2D15M","A1VS2PFZRWWPO3","Approved","Fri Dec 19 17:16:37 GMT 2014","Fri Dec 19 17:22:08 GMT 2014","Sun Dec 21 17:22:08 GMT 2014","2014/12/21 17:23:14 +0000","","","331","100% (66/66)","100% (66/66)","0% (0/0)","Because a closed circuit was formed.","Bulb A was still contained in the same closed path with the battery.","an agent actively (yet not always with success) attempts to keep an event from taking place. this event is (usually) an urge which encourages the action that the agent wishes to prevent.","abstain from doing; always used with a negative;","Because the voltage is the same.","Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap","seperate paths connected to the battery","If C burns out, then A and B are still in a closed path with the battery.","if the path is closed, the bulbs will remain on.","If a bulb and a switch are in the same path the switch affects the bulb","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","(2) Not equivalent, but share some details.","(3) Roughly equivalent, but some important information differs/missing.","(3) Roughly equivalent, but some important information differs/missing.","","","","",""
"3B286OTISEVE0QYI2KW76SY5D4NAJP","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:31 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:31 GMT 2014","","","3WYGZ5XF3XTFXQONR7NBGRN7FSMSKJ","A1VS2PFZRWWPO3","Approved","Fri Dec 19 17:32:26 GMT 2014","Fri Dec 19 17:41:39 GMT 2014","Sun Dec 21 17:41:39 GMT 2014","2014/12/21 17:43:10 +0000","","","553","100% (66/66)","100% (66/66)","0% (0/0)","The positive battery terminal was not seperated by a gap from terminal 4.","Terminal 4 and the positive terminal are not separated by the gap","bulb c creates a gap in the closed path.","If C burns out, then A and B are still in a closed path with the battery.","the battery contains bulb a and b on a closed path","Bulbs A and C are still contained in closed paths with the battery","terminal 6 is connected to terminal 1","Terminals 1 and 6 are separated by the gap","Romney picks Ryan as vice presidential running mate: source","Romney to tap Ryan as vice presidential running mate","(5) Completely equivalent, as they mean the same thing.","(2) Not equivalent, but share some details.","(2) Not equivalent, but share some details.","(2) Not equivalent, but share some details.","(5) Completely equivalent, as they mean the same thing.","","","","",""
"3B623HUYJ44TG5OTSGL722JXJZZS8I","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:20 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:20 GMT 2014","","","36TFCYNS45OWRH9EFWQ127O72QKHXC","A1UDQV4PUFYPKN","Approved","Fri Dec 19 17:30:09 GMT 2014","Fri Dec 19 17:31:09 GMT 2014","Sun Dec 21 17:31:09 GMT 2014","2014/12/21 17:33:08 +0000","","","60","100% (97/97)","100% (97/97)","100% (23/23)","bulbs b and c were contained in a closed path with the battery.","Bulb B and Bulb C were still contained in the same closed path with the battery.","China yuan weakens to 6.3282 against USD Monday","China yuan retreats to 6.2697 against USD Thursday","when it creates a gap in a certain path","When the switch and the bulb are contained in the same path","An open switch stops the energy flow","the path is not closed","Bulb a was in a closed path with a battery.","Bulb A is still contained in a closed path with the battery.","(5) Completely equivalent, as they mean the same thing.","(3) Roughly equivalent, but some important information differs/missing.","(4) Mostly equivalent, but some unimportant details differ.","(3) Roughly equivalent, but some important information differs/missing.","(5) Completely equivalent, as they mean the same thing.","","","","",""
"3B9J25CZ25RVS8E69S1C4OFG9QKSCO","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:23 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:23 GMT 2014","","","3FPRZHYEPZLPTKXK0W0HASQC3AS3VM","A1NM7ZPZ3NH412","Approved","Fri Dec 19 17:04:48 GMT 2014","Fri Dec 19 17:06:46 GMT 2014","Sun Dec 21 17:06:46 GMT 2014","2014/12/21 17:08:09 +0000","","","118","100% (100/100)","100% (100/100)","0% (0/0)","Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool.","People in a van opened fire on a pickup and SUV believed to be transporting illegal immigrants, said Pinal County Sheriff Roger Vanderpool.","bulb c was not contained in a closed path with the battery","Bulb C was no longer in a closed path with the battery","Because the positive batter terminal and terminal 6 were connected.","Terminal 6 and the positive terminal are connected","There are other closed path without bulb B","Bulbs A and C are in a closed path","bulbs must be in a closed path with the battery in order to work","If a bulb and a switch are in the same path the switch affects the bulb","(4) Mostly equivalent, but some unimportant details differ.","(5) Completely equivalent, as they mean the same thing.","(5) Completely equivalent, as they mean the same thing.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","","","","",""
"3BAWBGQGYLD58J0EC6Y6ZP797JO7VG","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:25 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:25 GMT 2014","","","3JMSRU9HQJ8S3IDHPGHDTJU9UZJEVP","ARX0S1CIDJLOX","Approved","Fri Dec 19 17:19:24 GMT 2014","Fri Dec 19 17:22:47 GMT 2014","Sun Dec 21 17:22:47 GMT 2014","2014/12/21 17:23:15 +0000","","","203","100% (100/100)","100% (100/100)","100% (19/19)","There has to be a closed circuit battery.","the bulb and the battery are in a closed path","bulb a was still contained in a closed path with the battery.","Bulb A was still contained in the same closed path with the battery.","Bulb C is not contained in a closed path","The damaged bulb and the other bulb must be contained in the same path","US says ready to help blind Chinese activist","U.S. ready to help Chinese activist: official","it created a circut with the battery","Bulb A is still contained in a closed path with the battery.","(3) Roughly equivalent, but some important information differs/missing.","(5) Completely equivalent, as they mean the same thing.","(1) Not equivalent, but are on the same topic.","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","","","","",""
"3BO3NEOQM0VI5FECK2B7URJ50PYAID","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:31 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:31 GMT 2014","","","323Q6SJS8JUFRVITF2KFW0O0YMXHFW","A16TESTJICU76L","Approved","Fri Dec 19 19:08:29 GMT 2014","Fri Dec 19 19:09:14 GMT 2014","Sun Dec 21 19:09:14 GMT 2014","2014/12/21 19:13:10 +0000","","","45","100% (97/97)","100% (97/97)","100% (29/29)","Remains of 167 bodies found in Mexican cave","Remains of 167 people found in Mexico cave","open switch and broken bulb are the same","The damaged bulb and the other bulb must be contained in the same path","the bulb creates a gap in the closed path","If bulb A burns out, neither B nor C is in a closed path","Bulb A and C are still in a closed path with the battery.","Bulbs A and C are still contained in closed paths with the battery","a terminal is connected to another terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal","(5) Completely equivalent, as they mean the same thing.","(Select the degree of similarity for the two sentences above)","(3) Roughly equivalent, but some important information differs/missing.","(5) Completely equivalent, as they mean the same thing.","(2) Not equivalent, but share some details.","","","","",""
"3BO3NEOQM0VI5FECK2B7URJ50PYIAL","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:26 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:26 GMT 2014","","","3HFNH7HEMISYIODR9CDRNZGDQNIGQD","A2UX7ZJEGGU5","Approved","Fri Dec 19 17:00:30 GMT 2014","Fri Dec 19 17:19:15 GMT 2014","Sun Dec 21 17:19:15 GMT 2014","2014/12/21 17:23:09 +0000","","","1125","100% (39/39)","100% (39/39)","100% (28/28)","the context or setting in which something takes place","the act of cutting something into parts.","the battery always has a voltage because there is a positive terminal and there is a negative terminal.","A battery uses a chemical reaction to maintain different electrical states at the terminals","because switch x is open.","there is a path containing A, C, Z and X","you can see where the gap is","Measuring voltage indicates the place where the electrical state changes due to a gap.","The positive terminal has 1.5 V","Terminal 1 and the positive terminal are separated by the gap","(0) On different topics.","(3) Roughly equivalent, but some important information differs/missing.","(2) Not equivalent, but share some details.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","These are different topics.","The statements are about the same thing but provide different information about batteries.","Some details are similar but there isn't enough to make it equivalent.","Both are about gaps.","Both are about positive terminals."
"3BS6ERDL93L0A2MN2BTKNP16C10D6O","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:24 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:24 GMT 2014","","","3E1QT0TDFQN68BJQD6WUMK8TBUQI8Y","A1T5YMBH35PDBX","Approved","Fri Dec 19 17:20:19 GMT 2014","Fri Dec 19 17:21:17 GMT 2014","Sun Dec 21 17:21:17 GMT 2014","2014/12/21 17:23:12 +0000","","","58","100% (94/94)","100% (94/94)","100% (35/35)","becuase it can follow that path that switch Z is on","there is a path containing A, C, Z and X","Electrical states between connected terminals will differ than those that are separated by a gap.","Measuring voltage indicates the place where the electrical state changes due to a gap.","because it creates a gap, so the circuit becomes incomplete","a damaged bulb creates a gap","Bulb B is in a independent path","Bulb B is in a separate path","cause to be immersed in","cause to be hanging or suspended.","(2) Not equivalent, but share some details.","(2) Not equivalent, but share some details.","(1) Not equivalent, but are on the same topic.","(4) Mostly equivalent, but some unimportant details differ.","(4) Mostly equivalent, but some unimportant details differ.","","","","",""
"3BVS8WK9Q09NOPJ4QGB3P23BI7JIBG","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:26 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:26 GMT 2014","","","35LDD5557BICZVBI7ARP4IO1N33MK0","A1T5YMBH35PDBX","Approved","Fri Dec 19 17:21:17 GMT 2014","Fri Dec 19 17:24:18 GMT 2014","Sun Dec 21 17:24:18 GMT 2014","2014/12/21 17:28:07 +0000","","","181","100% (94/94)","100% (94/94)","100% (35/35)","if the switch is open in a path with the battery and bulb.","When the switch and the bulb are contained in the same path","The first consideration is of this region in particular and its historical relationship between it and the Saudi Arabia border region with which it has contact.","The first consideration of the region in particular and the historical relationship between it and the Saudi border region.","bulbs b and are not in a closed path with bulb a","If bulb A burns out, neither B nor C is in a closed path","bulbs a and c are not in the same closed path as bulb b","Bulb B is in a separate path","bulb a and bulb b are still in a closed path with the battery.","bulbs A and B are still in closed paths with the battery","(2) Not equivalent, but share some details.","(5) Completely equivalent, as they mean the same thing.","(2) Not equivalent, but share some details.","(4) Mostly equivalent, but some unimportant details differ.","(5) Completely equivalent, as they mean the same thing.","","","","",""
"3CRWSLD91KIT32Y4F0EHNFAR6FLMO3","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:23 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:23 GMT 2014","","","3FDJT1UU75MEROQCFBA3NGDF18MK5H","AV3CA0IYNRCCJ","Approved","Fri Dec 19 18:45:43 GMT 2014","Fri Dec 19 18:47:17 GMT 2014","Sun Dec 21 18:47:17 GMT 2014","2014/12/21 18:48:06 +0000","","","94","100% (99/99)","100% (99/99)","100% (34/34)","Al-Watan newspaper said that the religious police had been the subject of over twenty complaints in the year 2006.","al-watan declared that the devout police was the target of over 20 allegations in 2006 .","a battery uses a chemical reaction to maintain different electrical states between two terminals","A non-zero voltage means that the terminals are not connected.","because switch z can be closed","there is a path containing A, C, Z and X","If the path is directly connected to the battery, then the switch affects a bulb.","If a bulb and a switch are in the same path the switch affects the bulb","terminal 1 and terminal 2 possess no difference","Terminals 1 and 2 are connected and in the same electrical state","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","(5) Completely equivalent, as they mean the same thing.","(5) Completely equivalent, as they mean the same thing.","","","","",""
"3CVBMEMMXBU0QI5U7HH2KOG0Z4CH7Z","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:21 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:21 GMT 2014","","","3Y4W8Q93L0YNBCZHTL6TN1COUNIVDD","ARX0S1CIDJLOX","Approved","Fri Dec 19 17:26:08 GMT 2014","Fri Dec 19 17:30:13 GMT 2014","Sun Dec 21 17:30:13 GMT 2014","2014/12/21 17:33:07 +0000","","","245","100% (100/100)","100% (100/100)","100% (19/19)","A child is playing a computer game.","A boy is playing a game on a laptop.","you can find which bulb is burned out","Measuring voltage indicates the place where the electrical state changes due to a damaged bulb.","There is still a voltage is the different terminals","A battery uses a chemical reaction to maintain different electrical states at the terminals","Terminal 1 was connected to a positive terminal 6.","Terminals 1 and 6 are separated by the gap","the voltage is the difference between the electrical state of the terminals.","Terminal 1 and the positive terminal are separated by the gap","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","(2) Not equivalent, but share some details.","(1) Not equivalent, but are on the same topic.","","","","",""
"3CVDZS288HEZXPLBGXVR0L1DEEVFMB","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:20 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:20 GMT 2014","","","3NPFYT4IZDIIRLE3VQ8JH7C6NQAXGW","A1LRRDBA84ITCJ","Approved","Fri Dec 19 17:54:55 GMT 2014","Fri Dec 19 17:55:49 GMT 2014","Sun Dec 21 17:55:49 GMT 2014","2014/12/21 17:58:07 +0000","","","54","100% (69/69)","100% (69/69)","0% (0/0)","the the bulb terminal disconnected from the battery terminal","the terminals are not connected","a lever that activates a firing mechanism, especially with a firearm","lever that activates the firing mechanism of a gun.","Because it opens the connection","the open switch creates a gap","Terminal 1 is seperated from the positive terminal","Terminal 1 and the positive terminal are separated by the gap","because the paths were still in a closed circuit with the battery terminal","Bulbs A and C are still contained in closed paths with the battery","(2) Not equivalent, but share some details.","(3) Roughly equivalent, but some important information differs/missing.","(1) Not equivalent, but are on the same topic.","(3) Roughly equivalent, but some important information differs/missing.","(3) Roughly equivalent, but some important information differs/missing.","","","","",""
"3D1TUISJWIE2KOSAQ7SYUSVZ7SPUI8","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:21 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:21 GMT 2014","","","30ZX6P7VF99RH717F78TOUAQ29RJ2C","A18TCR555RWUZV","Approved","Fri Dec 19 17:58:37 GMT 2014","Fri Dec 19 17:59:27 GMT 2014","Sun Dec 21 17:59:27 GMT 2014","2014/12/21 18:03:12 +0000","","","50","100% (65/65)","100% (65/65)","100% (10/10)","when the switch is closed","When the switch and the bulb are contained in the same path","bulb a, bulb b, and bulb c are contained in differentclosed paths.","A and C are in different paths with the battery","a type of military aircraft","a unit of military aircraft.","Because bulbs A and C were in a separate closed path","Bulbs A and C are still in closed paths","because of the gap in bulb b.","Terminals 4, 5 and 6 are not connected to the negative battery terminal","(2) Not equivalent, but share some details.","(1) Not equivalent, but are on the same topic.","(5) Completely equivalent, as they mean the same thing.","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","","","","",""
"3D1UCPY6GGNPWO3E21K6UUBLRJ1837","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:31 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:31 GMT 2014","","","3CTOC39K384Y38YDLJPOKLRYDPHJ7W","AV3CA0IYNRCCJ","Approved","Fri Dec 19 18:36:34 GMT 2014","Fri Dec 19 18:39:27 GMT 2014","Sun Dec 21 18:39:27 GMT 2014","2014/12/21 18:43:07 +0000","","","173","100% (99/99)","100% (99/99)","100% (34/34)","because bulb c was in an open path","Bulb C was not in a closed path","because the battery has its own chemical reacion between the positive and negative tterminals it contains","A battery uses a chemical reaction to maintain different electrical states at the terminals","Sarkozy to File Complaint in Gadhafi Funding Claim","Sarkozy to sue after Gaddafi cash claim bursts into campaign","a terminal is connected to the positive terminal of the battery","Terminal 5 and the positive terminal are connected","bulb a is on a closed path with the battery","Bulb A is still in a closed path with the battery","(5) Completely equivalent, as they mean the same thing.","(4) Mostly equivalent, but some unimportant details differ.","(3) Roughly equivalent, but some important information differs/missing.","(3) Roughly equivalent, but some important information differs/missing.","(5) Completely equivalent, as they mean the same thing.","","","","",""
"3D3B8GE8925WHIRB5RNR7T9XGLAP9O","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:22 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:22 GMT 2014","","","3137ONMDKHJ9LLNM0LIRTIRZ7K4GEB","A1F8RKCA3O05CP","Approved","Fri Dec 19 18:36:14 GMT 2014","Fri Dec 19 18:47:47 GMT 2014","Sun Dec 21 18:47:47 GMT 2014","2014/12/21 18:48:07 +0000","","","693","100% (93/93)","100% (93/93)","100% (4/4)","the only component in the closed path is the battery.","there is no closed path containing the battery","bulbs a and c are contained in closed paths","Bulbs A and C are still in closed paths","Sarkozy to File Complaint in Gadhafi Funding Claim","Sarkozy to sue after Gaddafi cash claim bursts into campaign","there is a gap between the negative battery terminal and terminal 4.","terminal 4 is separated by a gap from the negative battery terminal","if bulb B is damaged, the path will have a gap","bulb B creates a gap","(1) Not equivalent, but are on the same topic.","(5) Completely equivalent, as they mean the same thing.","(5) Completely equivalent, as they mean the same thing.","(5) Completely equivalent, as they mean the same thing.","(3) Roughly equivalent, but some important information differs/missing.","","","","",""
"3D42WVSDH89ZR6APZ0J2UGOKNO9FY1","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Fri Dec 19 15:20:27 GMT 2014","1","BatchId:1770967;","1800","172800","Fri Dec 26 15:20:27 GMT 2014","","","32EYX73OY1NHZ7TM6WR8W4R9VH8UR1","A1RXG8RE0SJ4LC","Approved","Fri Dec 19 18:27:43 GMT 2014","Fri Dec 19 18:29:09 GMT 2014","Sun Dec 21 18:29:09 GMT 2014","2014/12/21 18:33:07 +0000","","","86","100% (100/100)","100% (100/100)","0% (0/0)","Putin Declares Victory in Russia Presidential Vote","Complaints in Russian election mount","if it is on a series with other bulbs","The damaged bulb and the other bulb must be contained in the same path","B and C will no longer be contained in a closed path to the battery.","If bulb A burns out, B and C are no longer in a closed path with the battery","bulbs b anc c are on the same closed path with the battery but seperate from bulb a","there is a path containing A and a different path containing B and C","bulbs are on the same closed path","A and C are in the same closed path","(1) Not equivalent, but are on the same topic.","(1) Not equivalent, but are on the same topic.","(3) Roughly equivalent, but some important information differs/missing.","(4) Mostly equivalent, but some unimportant details differ.","(3) Roughly equivalent, but some important information differs/missing.","","","","",""
