"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.statement1a","Input.statement1b","Input.statement2a","Input.statement2b","Input.statement3a","Input.statement3b","Input.statement4a","Input.statement4b","Input.statement5a","Input.statement5b","Input.__ERROR__","Answer.Q1","Answer.Q2","Answer.Q3","Answer.Q4","Answer.Q5","Answer.comment1","Answer.comment2","Answer.comment3","Answer.comment4","Answer.comment5","Approve","Reject"
"3S829FDFT2FDTH6J3Y2AN2EQ9D3XDM","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","34Z02EIMITREZ0UYCEIJ7C4K3UC0TQ","AGJ6958FU8A4N","Submitted","Mon Dec 29 09:22:58 GMT 2014","Mon Dec 29 09:24:08 GMT 2014","Wed Dec 31 01:24:08 PST 2014","","","","70","100% (26/26)","100% (26/26)","100% (26/26)","those idiots at the memorial last week...hmmm,","edit: what is this i don't even...","you get a speeding ticket even when you're parked.","""you're going to see how they work all right.""","im up to my eyes in debt with virtually no income.","i'll update you with the outcome.","Syrians trade blame over blasts","Israel braces for Arab protests","you never did respond to that.","i never put words in your mouth.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3IVEC1GSLPDI62LI613EVR529IL1JC","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:31 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:31 GMT 2015","","","3XCC1ODXDMPP7EM5PN73M3UKSDCQR0","A17UXYM7D324MI","Submitted","Mon Dec 29 09:32:10 GMT 2014","Mon Dec 29 09:32:53 GMT 2014","Wed Dec 31 01:32:53 PST 2014","","","","43","100% (32/32)","100% (32/32)","0% (0/0)","the only problem may be that they used new york times in their tort analysis after saying public v. private didn't matter.","the problem is that she sure reveled in riling up the crowd with her story of 'sticking it to this white farmer'...","that is the real purpose behind so-called ""free trade.""","that's the bread and butter of ""entrepreneurialism""!","i have a history of giving due credit to president obama for the few things he has done right.","i closed it, noticed it was a bit stiff to close and started cleaning the house as i do every thurs night.","I hope we will have the opportunity while we are still alive to report to you that they have started human experiments!","i wish that in our remaining years , i will have the opportunity to report the news for you , in which they perform the experimentation on human subjects .","to the bitter end, the official position of the clinton administration was that it couldn't say for sure who was responsible for the cole attack.","i feel much better now, had to stay in hospital 2 days longer due to infection and having a drain but a month later i could eat a lot more food and felt physically better.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(3) Roughly equivalent, but some important information differs/missing.","(0) On different topics.","","","","",""
"3RQVKZ7ZRKXWBS2COWEVXKAYAT027O","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3QBD8R3Z22XFLW7RZYJMP5OALYAO47","A17UXYM7D324MI","Submitted","Mon Dec 29 09:21:20 GMT 2014","Mon Dec 29 09:21:38 GMT 2014","Wed Dec 31 01:21:38 PST 2014","","","","18","100% (32/32)","100% (32/32)","0% (0/0)","those idiots at the memorial last week...hmmm,","edit: what is this i don't even...","you get a speeding ticket even when you're parked.","""you're going to see how they work all right.""","im up to my eyes in debt with virtually no income.","i'll update you with the outcome.","Syrians trade blame over blasts","Israel braces for Arab protests","you never did respond to that.","i never put words in your mouth.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3GKAWYFRAP78K84SH7STTPSN7EUPDQ","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3TY7ZAOG5GYFWH4BI54R6LHOKHJK02","A17UXYM7D324MI","Submitted","Mon Dec 29 09:13:42 GMT 2014","Mon Dec 29 09:14:09 GMT 2014","Wed Dec 31 01:14:09 PST 2014","","","","27","100% (32/32)","100% (32/32)","0% (0/0)","does anyone else find this to be a little much to believe?","anyone else feel like this?","he told them it's the responsibility of the owner to clean up after his dog.","i suppose that is one of the reasons i see this whole stem cell thing as so weird.","an address used for postal communication","the address where a person or organization can be communicated with.","so i was just wondering why the media is so stupid?","are you just ignoring the cnn link i posted?","but they are extremely accurate and consistant.","what about that claim about a communist plot?","AWS.MechanicalTurk.InsufficientFunds","(2) Not equivalent, but share some details.","(0) On different topics.","(4) Mostly equivalent, but some unimportant details differ.","(1) Not equivalent, but are on the same topic.","(0) On different topics.","","","","",""
"3DQYSJDTYLPILNKJZTDUTKWB9P4XEF","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","37QW5D2ZRH0V2PMMIIQ8QMEGK998SV","A17UXYM7D324MI","Submitted","Mon Dec 29 09:33:54 GMT 2014","Mon Dec 29 09:34:26 GMT 2014","Wed Dec 31 01:34:26 PST 2014","","","","32","100% (32/32)","100% (32/32)","0% (0/0)","does anyone else find this to be a little much to believe?","anyone else feel like this?","he told them it's the responsibility of the owner to clean up after his dog.","i suppose that is one of the reasons i see this whole stem cell thing as so weird.","an address used for postal communication","the address where a person or organization can be communicated with.","so i was just wondering why the media is so stupid?","are you just ignoring the cnn link i posted?","but they are extremely accurate and consistant.","what about that claim about a communist plot?","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(4) Mostly equivalent, but some unimportant details differ.","(0) On different topics.","(0) On different topics.","","","","",""
"378G7J1SJLC3WNFTPOH8R1I40NYEW3","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3FFJ6VRIL22OQMENI2JFT52BSDV0I8","AWSFMGEH1BL8","Submitted","Mon Dec 29 09:52:23 GMT 2014","Mon Dec 29 09:54:53 GMT 2014","Wed Dec 31 01:54:53 PST 2014","","","","150","100% (54/54)","100% (54/54)","100% (2/2)","he's just one more republican who doesn't get laid and doesn't want anyone else to either.","he insisted one of the workers at the dmv give him one and she turned him down and got fired because of that.","no atomic bombs, no surrender.","the atomic bombs were not ready until summer 1945.","incite action, cause an event","serve as the inciting cause of.","president obama saved all of us from the threat of those fake toner cartridge bombs.","best news many of us have heard in the last decade.","history is pretty clear on this one.","(this is in primary by the way).","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(3) Roughly equivalent, but some important information differs/missing.","(0) On different topics.","(0) On different topics.","","","","",""
"38XPGNCKHTE8PWIVA80ZWDNZGP34VE","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:31 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:31 GMT 2015","","","3MYYFCXHJ4LRTJQTBF6EKWF8UCK4G1","A2LCFORIW0NF1S","Submitted","Mon Dec 29 10:03:09 GMT 2014","Mon Dec 29 10:04:01 GMT 2014","Wed Dec 31 02:04:01 PST 2014","","","","52","100% (1/1)","100% (1/1)","100% (1/1)","one would think they would run with the story, but they haven't.","obviously i feel there is more to it than that.","somewhere in there, we start hearing there is no possibility of abrupt climate change.","among others, have unfortunately severely damaged the credibility of the true researchers.","palestine 's president , mahmoud abbas , promised to set more free and also confirmed that this would only be the start of it .","mahmud abbas , the palestinian leader , promised to release an additional number asserting that this will be the outset .","quote: i wish you all the luck in the world hun, i just hope your thread doesn't get nasty like so many others i've read on here xx.","she has said that the club has helped her with the grieving as she has so many friends there.","a republican president would have said no.","q+a - where is political unrest in thailand heading?","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(5) Completely equivalent, as they mean the same thing.","(0) On different topics.","(1) Not equivalent, but are on the same topic.","","","","",""
"3FDWKV9VCNGOG7I1BMQQML2GO9EUM9","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","32Z9ZLUT1MY9X8VME535JUXEQ3XHON","AGJ6958FU8A4N","Submitted","Mon Dec 29 09:56:11 GMT 2014","Mon Dec 29 09:57:11 GMT 2014","Wed Dec 31 01:57:11 PST 2014","","","","60","100% (26/26)","100% (26/26)","100% (26/26)","he's just one more republican who doesn't get laid and doesn't want anyone else to either.","he insisted one of the workers at the dmv give him one and she turned him down and got fired because of that.","no atomic bombs, no surrender.","the atomic bombs were not ready until summer 1945.","incite action, cause an event","serve as the inciting cause of.","president obama saved all of us from the threat of those fake toner cartridge bombs.","best news many of us have heard in the last decade.","history is pretty clear on this one.","(this is in primary by the way).","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(1) Not equivalent, but are on the same topic.","(5) Completely equivalent, as they mean the same thing.","(0) On different topics.","(0) On different topics.","","","","",""
"34D9ZRXCYR87ZTH8PE5LYTPS9V4SA7","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:31 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:31 GMT 2015","","","37FMASSAYD5PA9HXGIG4DMYUJHTIBD","A2LCFORIW0NF1S","Submitted","Mon Dec 29 10:39:09 GMT 2014","Mon Dec 29 10:40:05 GMT 2014","Wed Dec 31 02:40:05 PST 2014","","","","56","100% (1/1)","100% (1/1)","100% (1/1)","one would think they would run with the story, but they haven't.","obviously i feel there is more to it than that.","somewhere in there, we start hearing there is no possibility of abrupt climate change.","among others, have unfortunately severely damaged the credibility of the true researchers.","palestine 's president , mahmoud abbas , promised to set more free and also confirmed that this would only be the start of it .","mahmud abbas , the palestinian leader , promised to release an additional number asserting that this will be the outset .","quote: i wish you all the luck in the world hun, i just hope your thread doesn't get nasty like so many others i've read on here xx.","she has said that the club has helped her with the grieving as she has so many friends there.","a republican president would have said no.","q+a - where is political unrest in thailand heading?","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(5) Completely equivalent, as they mean the same thing.","(0) On different topics.","(0) On different topics.","","","","",""
"3BCRDCM0OD88O8SXUSF7R2WWWI1K6S","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:31 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:31 GMT 2015","","","3PIWWX1FJKKRN3ZFMSELNBW741QJJA","A2LCFORIW0NF1S","Submitted","Mon Dec 29 10:20:53 GMT 2014","Mon Dec 29 10:21:37 GMT 2014","Wed Dec 31 02:21:37 PST 2014","","","","44","100% (1/1)","100% (1/1)","100% (1/1)","that is, they legally exclude any other company from providing services in the area.","that is not happening today and, frankly, i do not see it happening in the near future.","so, my statements were as general as i could muster, in hopes of eliciting a clarification.","anyway some blacks were telling us we couldn't sit there, whites had to sit up front.","A woman is frying ground meat.","A man is cutting a trunk with an axe.","""she's not sitting here"" he said.","2.if he is not staying her overnight he tells me.","can you minimise the impact by the way you arrange your working hours, i.e.","at our center, the director is the last one out the door.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(1) Not equivalent, but are on the same topic.","(0) On different topics.","(0) On different topics.","","","","",""
"3XU80RHWHZU9VJZGQCZCNNNM355441","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","378XPAWRUDRKRZC5A4G8IBEO1Z8IAI","A2LCFORIW0NF1S","Submitted","Mon Dec 29 10:38:23 GMT 2014","Mon Dec 29 10:39:08 GMT 2014","Wed Dec 31 02:39:08 PST 2014","","","","45","100% (1/1)","100% (1/1)","100% (1/1)","the act of advocating or promoting something","the act of rending or ripping or splitting something.","sometime rights come into conflict and they need to be resolved.","sometimes during war you have to misdirect the enemy.","but i still oppose the gz mosque for the exact reason revere put forward.","i suppose that is one of the reasons i see this whole stem cell thing as so weird.","however, i believe i've found the disconnect and bolded it above.","however, they have misunderestimated the american people once again.","you shouldn't - if you would have the same wages and benefits without the union.","i didn't feel there was any bias in there.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3YLTXLH3DFKPWO9U33BJKA7LZ6NHPR","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3NS0A6KXC5M7WGEIW8W4ESSHV7MZG7","A166A2M31CW2C7","Submitted","Mon Dec 29 10:31:21 GMT 2014","Mon Dec 29 10:33:40 GMT 2014","Wed Dec 31 02:33:40 PST 2014","","","","139","100% (45/45)","100% (45/45)","100% (7/7)","the act of advocating or promoting something","the act of rending or ripping or splitting something.","sometime rights come into conflict and they need to be resolved.","sometimes during war you have to misdirect the enemy.","but i still oppose the gz mosque for the exact reason revere put forward.","i suppose that is one of the reasons i see this whole stem cell thing as so weird.","however, i believe i've found the disconnect and bolded it above.","however, they have misunderestimated the american people once again.","you shouldn't - if you would have the same wages and benefits without the union.","i didn't feel there was any bias in there.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3W0XM68YZP9DHMR0OM3QW65FO7L1KB","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:31 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:31 GMT 2015","","","3UN61F00HX30ES375VJ0OSZTWHPR5O","AGJ6958FU8A4N","Submitted","Mon Dec 29 09:48:17 GMT 2014","Mon Dec 29 09:53:39 GMT 2014","Wed Dec 31 01:53:39 PST 2014","","","","322","100% (26/26)","100% (26/26)","100% (26/26)","that is, they legally exclude any other company from providing services in the area.","that is not happening today and, frankly, i do not see it happening in the near future.","so, my statements were as general as i could muster, in hopes of eliciting a clarification.","anyway some blacks were telling us we couldn't sit there, whites had to sit up front.","A woman is frying ground meat.","A man is cutting a trunk with an axe.","""she's not sitting here"" he said.","2.if he is not staying her overnight he tells me.","can you minimise the impact by the way you arrange your working hours, i.e.","at our center, the director is the last one out the door.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3TC2K6WK9GG0B67VY161BK6TLD628B","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3X73LLYYQ2SRFNVADQ3S45X90TSHN8","A2LCFORIW0NF1S","Submitted","Mon Dec 29 09:53:19 GMT 2014","Mon Dec 29 09:54:01 GMT 2014","Wed Dec 31 01:54:01 PST 2014","","","","42","100% (1/1)","100% (1/1)","100% (1/1)","this seems to be an election without a result.","this is war and people die in wars.","i have no remembrance of the speeches made before jfk's grave that day.","i also remember the last time the shale oil bollocks ran rampant here.","continued pt three times a week.","got in and out with relative ease the last time i went.","these are ridiculous iranian people are jeopardized by this., not its government.","as thomas correctly pointed out, a great many people could and would be replaced by technology if this were the case.","cause to be immersed in","cause to be hanging or suspended.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"30OITAWPBQH441TNMEFMYK76U259HO","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:32 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:32 GMT 2015","","","3YMTUJH0DTUVYOCZVF5LJFUXK6ST4Z","AGJ6958FU8A4N","Submitted","Mon Dec 29 10:31:12 GMT 2014","Mon Dec 29 10:32:56 GMT 2014","Wed Dec 31 02:32:56 PST 2014","","","","104","100% (26/26)","100% (26/26)","100% (26/26)","can anyone explain further or recommend some reading?","can anyone shed some light for me on where i go from here.","wonderful man ain't he?","how poor can they be?","A person is stirring rice.","A woman is cracking an egg.","with pictures and video.","the jury verdict must stand.","we look forward to what he would do for the united states that gorbachev in russia.","well at least it would have made the newspapers look more interesting...","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(1) Not equivalent, but are on the same topic.","(0) On different topics.","(0) On different topics.","","","","",""
"3VDVA3ILIDT8F0VHYVIBYEDMHQ41G8","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3B4YI393VAADL91VWGWD7DEHW3GSSF","A17UXYM7D324MI","Submitted","Mon Dec 29 09:10:23 GMT 2014","Mon Dec 29 09:10:46 GMT 2014","Wed Dec 31 01:10:46 PST 2014","","","","23","100% (32/32)","100% (32/32)","0% (0/0)","this seems to be an election without a result.","this is war and people die in wars.","i have no remembrance of the speeches made before jfk's grave that day.","i also remember the last time the shale oil bollocks ran rampant here.","continued pt three times a week.","got in and out with relative ease the last time i went.","these are ridiculous iranian people are jeopardized by this., not its government.","as thomas correctly pointed out, a great many people could and would be replaced by technology if this were the case.","cause to be immersed in","cause to be hanging or suspended.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(1) Not equivalent, but are on the same topic.","","","","",""
"33IXYHIZB5WHK7HMB4S13U2FWG42EA","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:32 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:32 GMT 2015","","","39PAAFCODNEUS1VEFB68S5UAXQOTVA","A1G94QON7A9K0N","Submitted","Mon Dec 29 10:33:06 GMT 2014","Mon Dec 29 10:35:51 GMT 2014","Wed Dec 31 02:35:51 PST 2014","","","","165","0% (0/0)","0% (0/0)","0% (0/0)","can anyone explain further or recommend some reading?","can anyone shed some light for me on where i go from here.","wonderful man ain't he?","how poor can they be?","A person is stirring rice.","A woman is cracking an egg.","with pictures and video.","the jury verdict must stand.","we look forward to what he would do for the united states that gorbachev in russia.","well at least it would have made the newspapers look more interesting...","AWS.MechanicalTurk.InsufficientFunds","(1) Not equivalent, but are on the same topic.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3YZ7A3YHR57ATN5RUIE4QI96HH3S51","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3QEMNNSB2YDL0MYLBN3DHNWL8MU7DE","A1G94QON7A9K0N","Submitted","Mon Dec 29 10:21:41 GMT 2014","Mon Dec 29 10:22:46 GMT 2014","Wed Dec 31 02:22:46 PST 2014","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","with marshall - 8 weeks (but my first was a preemie and she wanted to see me earlier than normal) my current pregnancircumstances was our 1st appt.","i got a us with marshall at 9-10 weeks for dating purposes and if i would of been more certain on this pregnancy, we wouldn't of had one.","an allotment or percentage of something","a relatively long narrow piece of something.","we're in deep trouble folks.","i agree with there goes trouble.","in a roundabout way he was prophetic as we have the mess we have 32+ years later.","in an instant the houses viewed have not received a coat of paint in years.","he did not start out in the copy room of some local city paper and work his way up to mogul.","not a single word said about the idiocy of someone that poor thinking about mating.","AWS.MechanicalTurk.InsufficientFunds","(2) Not equivalent, but share some details.","(1) Not equivalent, but are on the same topic.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"3UEDKCTP9V4RS862D2KZXGWSRTLK7R","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:32 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:32 GMT 2015","","","33IZTU6J82FLHQNUQQ206LV9BIJSXO","A1G94QON7A9K0N","Submitted","Mon Dec 29 10:20:52 GMT 2014","Mon Dec 29 10:21:41 GMT 2014","Wed Dec 31 02:21:41 PST 2014","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","and i think most americans are now seeing them that way too.","some politicians are now just preying on human weakness.","an developer develops a product, in some cases for a company.","act of improving by expanding or enlarging or refining;","don't get me wrong i dont give to receive but if this happened the other way round i would be mortified, she was just like aww thanks i must have forgot to put the money in your card, and that was that.","dont get me wrong its not that i dont appreciate what he does do, i certainly do and always make him aware of it but again he never bothers for me just expects it!","or are you truly just another libertarian lunkhead parroting your neocon/teabagger cousin's stupidity?","i saw this as just another fox flunkie pushing the ""class warfare"" line that's heard from the neocon/teabagger pundits in the media.","i could be wrong but i think california may have more prisons than any other state.","i stopped going out with friends who i had been friends with all the way through school.","AWS.MechanicalTurk.InsufficientFunds","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
"302OLP89DZLRSCSCSSFLJOLANSICAX","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:32 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:32 GMT 2015","","","31Z0PCVWULTSHBUIXD3SMRE7B8I7TX","AGJ6958FU8A4N","Submitted","Mon Dec 29 10:39:47 GMT 2014","Mon Dec 29 10:48:06 GMT 2014","Wed Dec 31 02:48:06 PST 2014","","","","499","100% (26/26)","100% (26/26)","100% (26/26)","and i think most americans are now seeing them that way too.","some politicians are now just preying on human weakness.","an developer develops a product, in some cases for a company.","act of improving by expanding or enlarging or refining;","don't get me wrong i dont give to receive but if this happened the other way round i would be mortified, she was just like aww thanks i must have forgot to put the money in your card, and that was that.","dont get me wrong its not that i dont appreciate what he does do, i certainly do and always make him aware of it but again he never bothers for me just expects it!","or are you truly just another libertarian lunkhead parroting your neocon/teabagger cousin's stupidity?","i saw this as just another fox flunkie pushing the ""class warfare"" line that's heard from the neocon/teabagger pundits in the media.","i could be wrong but i think california may have more prisons than any other state.","i stopped going out with friends who i had been friends with all the way through school.","AWS.MechanicalTurk.InsufficientFunds","(1) Not equivalent, but are on the same topic.","(0) On different topics.","(5) Completely equivalent, as they mean the same thing.","(1) Not equivalent, but are on the same topic.","(0) On different topics.","","","","",""
"3OB6JN3A9Q3W0FQK7SVLHAFWHAAMRX","307S2DJ7IZ4QU0RW6NWHM8UDBS2A17","Compare the Meaning of Two Statements (v.2.5.15)","Compare two statements and rate how similar they are in meaning to each other.","Statements, Comparison, Semantics, Meaning, Similarity, Sentences, Text, Rating","$0.25","Mon Dec 29 08:46:22 GMT 2014","1","BatchId:1775939;","1800","172800","Mon Jan 05 08:46:22 GMT 2015","","","3ON104KXQLANQ5GTQKAW6Z1WO0A4W0","A1G94QON7A9K0N","Submitted","Mon Dec 29 10:39:27 GMT 2014","Mon Dec 29 11:07:59 GMT 2014","Wed Dec 31 03:07:59 PST 2014","","","","1712","0% (0/0)","0% (0/0)","0% (0/0)","with marshall - 8 weeks (but my first was a preemie and she wanted to see me earlier than normal) my current pregnancircumstances was our 1st appt.","i got a us with marshall at 9-10 weeks for dating purposes and if i would of been more certain on this pregnancy, we wouldn't of had one.","an allotment or percentage of something","a relatively long narrow piece of something.","we're in deep trouble folks.","i agree with there goes trouble.","in a roundabout way he was prophetic as we have the mess we have 32+ years later.","in an instant the houses viewed have not received a coat of paint in years.","he did not start out in the copy room of some local city paper and work his way up to mogul.","not a single word said about the idiocy of someone that poor thinking about mating.","AWS.MechanicalTurk.InsufficientFunds","(2) Not equivalent, but share some details.","(2) Not equivalent, but share some details.","(0) On different topics.","(0) On different topics.","(0) On different topics.","","","","",""
